score,feature
score_7,K17716
score_7,K17204
score_7,K00863
score_7,K01430
score_7,K19428
score_7,K20276
score_7,K01046
score_7,K21576
score_7,K18331
score_7,K18889
score_7,K06153
score_7,K23351
score_7,K03087
score_7,K03111
score_7,K10560
score_7,K17318
score_7,K23536
score_7,K10708
score_7,K08963
score_7,K19540
score_7,K19405
score_7,K06013
score_7,K02531
score_7,K03841
score_7,K15552
score_7,K22736
score_7,K06015
score_7,K01299
score_7,K14048
score_7,K15515
score_7,K20344
score_7,K07089
score_7,K13653
score_7,K21579
score_7,K07337
score_7,K22522
score_7,K17319
score_7,K02039
score_7,K16881
score_7,K20345
score_7,K06997
score_7,K15924
score_7,K15922
score_7,K19134
score_7,K01925
score_7,K07306
score_7,K02434
score_7,K09764
score_7,K00254
score_7,K01903
score_7,K00113
score_7,K21400
score_7,K00560
score_7,K01261
score_7,K16907
score_7,K02197
score_7,K07460
score_7,K01939
score_7,K02055
score_7,K03503
score_7,K03803
score_7,K01972
score_7,K21416
score_7,K11104
score_7,K07319
score_7,K22129
score_7,K18427
score_7,K21571
score_7,K04047
score_7,K00364
score_7,K10556
score_7,K13542
score_7,K07025
score_7,K01902
score_7,K17320
score_7,K07341
score_7,K19114
score_7,K19286
score_7,K09014
score_7,K10559
score_7,K03969
score_7,K00459
score_7,K19505
score_7,K01226
score_7,K06926
score_7,K01473
score_7,K03665
score_7,K23535
score_7,K13012
score_7,K12059
score_7,K01735
score_7,K19171
score_7,K03975
score_7,K18231
score_7,K01835
score_7,K02933
score_7,K03781
score_7,K14652
score_7,K01779
score_7,K09812
score_7,K08299
score_7,K05808
score_7,K07132
score_7,K08282
score_7,K00819
score_7,K07455
score_7,K00661
score_7,K01151
score_7,K01817
score_7,K01547
score_7,K21147
score_7,K19242
score_7,K16784
score_7,K15871
score_7,K07005
score_7,K07704
score_7,K01281
score_7,K07474
score_7,K06950
score_7,K13075
score_7,K00768
score_7,K09131
score_7,K23148
score_7,K08094
score_7,K01883
score_7,K03190
score_7,K07505
score_7,K13921
score_7,K23546
score_7,K01695
score_7,K12293
score_7,K14188
score_7,K15582
score_7,K05851
score_7,K02793
score_7,K08364
score_7,K00886
score_7,K00287
score_7,K13671
score_7,K02526
score_7,K01886
score_7,K01623
score_7,K01890
score_7,K02040
score_7,K02226
score_7,K16328
score_7,K11529
score_7,K16874
score_7,K03187
score_7,K18910
score_7,K00712
score_7,K19092
score_7,K01665
score_7,K15460
score_7,K15977
score_7,K22227
score_7,K21063
score_7,K19421
score_7,K06879
score_7,K00171
score_7,K00371
score_7,K09118
score_7,K18332
score_7,K06199
score_7,K21759
score_7,K09861
score_7,K03769
score_7,K03230
score_7,K07192
score_7,K17828
score_7,K01479
score_7,K01198
score_7,K03664
score_7,K19118
score_7,K21583
score_7,K01715
score_7,K02009
score_7,K10120
score_7,K03565
score_7,K02852
score_7,K01646
score_7,K03116
score_7,K02372
score_7,K03601
score_7,K02768
score_7,K01934
score_7,K00809
score_7,K01056
score_7,K16147
score_7,K18330
score_7,K00831
score_7,K23004
score_7,K18346
score_7,K02395
score_7,K15669
score_7,K00112
score_7,K07659
score_7,K06956
score_7,K05795
score_7,K01750
score_7,K03522
score_7,K09940
score_7,K00826
score_7,K02121
score_7,K13019
score_7,K03605
score_7,K10231
score_7,K00372
score_7,K03800
score_7,K17103
score_7,K02906
score_7,K01501
score_7,K00526
score_7,K01760
score_7,K17837
score_7,K02424
score_7,K03072
score_7,K01546
score_7,K02454
score_7,K02557
score_7,K17465
score_7,K00150
score_7,K22300
score_7,K16906
score_7,K07443
score_7,K22431
score_7,K06020
score_7,K21577
score_7,K11041
score_7,K10979
score_7,K03748
score_7,K18221
score_7,K02548
score_7,K15599
score_7,K01507
score_7,K09961
score_7,K00598
score_7,K02011
score_7,K07173
score_7,K16149
score_7,K19424
score_7,K23059
score_7,K09705
score_7,K19158
score_7,K18302
score_7,K13919
score_7,K01173
score_7,K19048
score_7,K17818
score_7,K18955
score_7,K19115
score_7,K02188
score_7,K02340
score_7,K16905
score_7,K11203
score_7,K13931
score_7,K09793
score_7,K02337
score_7,K01523
score_7,K01611
score_7,K14665
score_7,K03074
score_7,K03828
score_7,K14155
score_7,K07485
score_7,K03727
score_7,K01932
score_7,K03596
score_7,K01997
score_7,K04940
score_7,K07571
score_7,K09989
score_7,K11175
score_7,K01739
score_7,K07746
score_7,K00433
score_7,K18926
score_7,K21672
score_7,K22319
score_7,K03742
score_7,K03667
score_7,K20866
score_7,K07246
score_7,K00325
score_7,K01818
score_7,K00632
score_7,K02342
score_7,K01653
score_7,K11145
score_7,K00688
score_7,K22293
score_7,K03589
score_7,K01034
score_7,K01586
score_7,K10709
score_7,K02552
score_7,K03709
score_7,K11202
score_7,K06928
score_7,K03325
score_7,K00848
score_7,K07657
score_7,K00156
score_7,K08978
score_7,K03219
score_7,K01989
score_7,K01597
score_7,K19334
score_7,K10005
score_7,K01952
score_7,K20444
score_7,K14983
score_7,K02245
score_7,K19117
score_7,K18216
score_7,K01208
score_7,K20534
score_7,K07084
score_7,K15870
score_7,K05346
score_7,K17865
score_7,K00054
score_7,K19049
score_7,K05524
score_7,K22933
score_7,K01361
score_7,K21898
score_7,K00053
score_7,K06218
score_7,K22927
score_7,K01761
score_7,K17243
score_7,K01703
score_7,K01480
score_7,K03073
score_7,K13628
score_7,K01609
score_7,K02499
score_7,K02112
score_7,K21064
score_7,K00641
score_7,K17466
score_7,K17686
score_7,K14083
score_7,K02839
score_7,K23123
score_7,K21279
score_7,K20489
score_7,K00012
score_7,K10008
score_7,K02106
score_7,K21055
score_7,K11312
score_7,K19355
score_7,K08981
score_7,K22130
score_7,K08302
score_7,K05367
score_7,K02408
score_7,K15725
score_7,K14623
score_7,K07075
score_7,K01893
score_7,K02834
score_7,K07053
score_7,K02054
score_7,K03043
score_7,K03519
score_7,K02994
score_7,K17076
score_7,K02072
score_7,K01771
score_7,K10561
score_7,K03366
score_7,K20038
score_7,K05770
score_7,K01892
score_7,K02614
score_7,K11261
score_7,K01081
score_7,K06996
score_7,K00100
score_7,K02401
score_7,K01729
score_7,K07029
score_7,K05946
score_7,K02379
score_7,K07798
score_7,K02338
score_7,K17108
score_7,K02939
score_7,K03337
score_7,K23508
score_7,K03215
score_7,K01305
score_7,K02747
score_7,K00561
score_7,K13281
score_7,K21828
score_7,K00939
score_7,K06281
score_7,K19147
score_7,K01706
score_7,K00342
score_7,K02233
score_7,K19302
score_7,K02746
score_7,K01666
score_7,K05838
score_7,K07638
score_7,K00991
score_7,K07101
score_7,K02404
score_7,K08986
score_7,K01698
score_7,K04567
score_7,K01998
score_7,K00836
score_7,K16926
score_7,K19701
score_7,K02236
score_7,K21405
score_7,K06282
score_7,K20452
score_7,K02052
score_7,K22226
score_7,K04518
score_7,K01139
score_7,K02006
score_7,K01971
score_7,K01814
score_7,K13829
score_7,K07078
score_7,K00123
score_7,K03481
score_7,K01153
score_7,K20487
score_7,K02020
score_7,K03101
score_7,K18785
score_7,K21030
score_7,K09137
score_7,K15531
score_7,K01641
score_7,K06203
score_7,K06333
score_7,K00869
score_7,K02082
score_7,K01751
score_7,K02589
score_7,K02961
score_7,K02473
score_7,K21636
score_7,K04069
score_7,K00549
score_7,K07082
score_7,K01640
score_7,K00874
score_7,K00962
score_7,K02414
score_7,K02358
score_7,K03088
score_7,K06999
score_7,K05351
score_7,K02825
score_7,K09807
score_7,K00261
score_7,K17467
score_7,K16698
score_7,K14170
score_7,K02044
score_7,K11991
score_7,K21473
score_7,K07506
score_7,K01658
score_7,K11924
score_7,K16963
score_7,K07768
score_7,K13922
score_7,K16371
score_7,K01493
score_7,K18471
score_7,K18013
score_7,K16169
score_7,K12206
score_7,K14988
score_7,K02794
score_7,K00275
score_7,K00798
score_7,K03429
score_7,K13818
score_7,K05810
score_7,K03925
score_7,K06211
score_7,K02343
score_7,K03569
score_7,K01756
score_7,K06908
score_7,K02836
score_7,K01889
score_7,K02034
score_7,K04077
score_7,K19002
score_7,K03098
score_7,K01770
score_7,K03641
score_7,K12998
score_7,K03424
score_7,K12292
score_7,K01150
score_7,K05569
score_7,K10530
score_7,K03048
score_7,K04767
score_7,K22579
score_7,K02786
score_7,K06881
score_7,K05772
score_7,K02029
score_7,K02492
score_7,K09761
score_7,K03060
score_7,K05791
score_7,K02455
score_7,K23303
score_7,K01573
score_7,K02304
score_7,K02837
score_7,K01846
score_7,K16898
score_7,K12058
score_7,K19116
score_7,K05825
score_7,K07722
score_7,K12506
score_7,K04061
score_7,K16788
score_7,K07014
score_7,K23149
score_7,K01006
score_7,K17363
score_7,K00663
score_7,K15533
score_7,K20976
score_7,K01869
score_7,K20073
score_7,K18831
score_7,K02190
score_7,K18887
score_7,K22230
score_7,K13927
score_7,K01962
score_7,K00209
score_7,K16213
score_7,K07257
score_7,K12066
score_7,K02874
score_7,K00691
score_7,K03708
score_7,K02053
score_7,K11753
score_7,K01251
score_7,K01358
score_7,K17992
score_7,K15724
score_7,K02274
score_7,K07071
score_7,K03226
score_7,K03179
score_7,K16785
score_7,K02111
score_7,K01730
score_7,K06975
score_7,K18986
score_7,K07445
score_7,K12141
score_7,K12270
score_7,K00031
score_7,K10558
score_7,K21011
score_7,K02990
score_7,K19166
score_7,K07307
score_7,K08969
score_7,K21065
score_7,K13668
score_7,K01092
score_7,K02500
score_7,K09967
score_7,K12556
score_7,K02619
score_7,K02389
score_7,K19126
score_7,K18220
score_7,K01210
score_7,K03976
score_7,K08972
score_7,K09009
score_7,K02409
score_7,K19140
score_7,K01857
score_7,K01420
score_7,K04720
score_7,K12555
score_7,K23003
score_7,K06894
score_7,K15342
score_7,K01845
score_7,K20511
score_7,K04031
score_7,K00355
score_7,K22213
score_7,K03492
score_7,K17898
score_7,K11533
score_7,K02068
score_7,K02563
score_7,K03820
score_7,K18217
score_7,K02017
score_7,K17910
score_7,K01476
score_7,K01499
score_7,K07308
score_7,K09923
score_7,K19997
score_7,K00048
score_7,K01091
score_7,K09935
score_7,K10914
score_7,K01990
score_7,K02988
score_7,K03699
score_7,K01214
score_7,K06223
score_7,K01154
score_7,K02433
score_7,K01843
score_7,K00313
score_7,K12990
score_7,K07056
score_7,K02050
score_7,K15633
score_7,K12339
score_7,K09789
score_7,K02745
score_7,K13953
score_7,K02585
score_7,K01905
score_7,K12213
score_7,K00969
score_7,K01548
score_7,K01879
score_7,K00239
score_7,K01035
score_7,K01295
score_7,K00758
score_7,K03646
score_7,K05989
score_7,K14415
score_7,K03719
score_7,K21471
score_7,K07776
score_7,K00806
score_7,K22468
score_7,K01610
score_7,K07484
score_7,K00073
score_7,K01872
score_7,K16850
score_7,K06320
score_7,K06897
score_7,K01195
score_7,K12297
score_7,K07217
score_7,K01216
score_7,K10007
score_7,K11646
score_7,K11534
score_7,K06962
score_7,K09820
score_7,K16950
score_7,K04772
score_7,K01647
score_7,K10548
score_7,K13015
score_7,K16214
score_7,K03272
score_7,K18856
score_7,K12268
score_7,K19294
score_7,K20112
score_7,K16209
score_7,K05349
score_7,K07343
score_7,K03188
score_7,K08311
score_7,K07214
score_7,K02911
score_7,K00170
score_7,K12685
score_7,K02564
score_7,K21394
score_7,K00926
score_7,K14088
score_7,K01807
score_7,K04028
score_7,K01247
score_7,K21140
score_7,K02086
score_7,K00824
score_7,K02863
score_7,K05342
score_7,K18206
score_7,K10716
score_7,K03271
score_7,K01218
score_7,K17624
score_7,K00936
score_7,K09696
score_7,K01821
score_7,K04751
score_7,K16264
score_7,K01338
score_7,K20480
score_7,K03521
score_7,K19310
score_7,K16238
score_7,K01941
score_7,K20885
score_7,K07451
score_7,K03734
score_7,K02238
score_7,K21345
score_7,K18234
score_7,K01804
score_7,K02302
score_7,K02523
score_7,K16435
score_7,K13327
score_7,K07051
score_7,K09988
score_7,K21012
score_7,K02907
score_7,K12995
score_7,K04562
score_7,K09703
score_7,K07800
score_7,K07054
score_7,K00613
score_7,K07278
score_7,K03736
score_7,K07074
score_7,K21613
score_7,K02843
score_7,K00950
score_7,K04019
score_7,K12209
score_7,K09819
score_7,K01633
score_7,K23107
score_7,K03584
score_7,K15727
score_7,K03977
score_7,K01478
score_7,K19068
score_7,K02590
score_7,K08717
score_7,K02435
score_7,K07316
score_7,K19285
score_7,K22477
score_7,K12203
score_7,K01488
score_7,K23163
score_7,K02067
score_7,K00184
score_7,K18214
score_7,K04090
score_7,K10778
score_7,K01322
score_7,K11004
score_7,K15772
score_7,K01687
score_7,K00656
score_7,K02078
score_7,K01945
score_7,K09803
score_7,K00880
score_7,K21472
score_7,K21132
score_7,K22994
score_7,K18139
score_7,K06182
score_7,K03490
score_7,K17810
score_7,K00927
score_7,K06907
score_7,K09949
score_7,K01621
score_7,K11031
score_7,K01354
score_7,K07315
score_7,K00773
score_7,K16091
score_7,K04761
score_7,K07270
score_7,K03531
score_7,K03735
score_7,K09770
score_7,K07118
score_7,K18930
score_7,K06191
score_7,K07458
score_7,K00390
score_7,K00720
score_7,K01991
score_7,K21900
score_7,K13652
score_7,K01126
score_7,K00362
score_7,K14086
score_7,K07735
score_7,K02586
score_7,K01933
score_7,K01191
score_7,K06217
score_7,K05589
score_7,K07069
score_7,K22396
score_7,K12217
score_7,K23301
score_7,K01179
score_7,K16786
score_7,K03606
score_7,K04013
score_7,K00045
score_7,K18334
score_7,K02477
score_7,K15771
score_7,K16052
score_7,K01868
score_7,K00658
score_7,K06891
score_7,K11928
score_7,K00803
score_7,K15726
score_7,K02077
score_7,K01466
score_7,K01937
score_7,K00338
score_7,K05566
score_7,K00759
score_7,K06201
score_7,K15554
score_7,K07165
score_7,K00957
score_7,K13694
score_7,K05794
score_7,K03106
score_7,K06990
score_7,K10036
score_7,K16650
score_7,K02042
score_7,K13277
score_7,K15915
score_7,K09136
score_7,K01838
score_7,K13611
score_7,K01060
score_7,K02193
score_7,K11329
score_7,K00655
score_7,K02761
score_7,K01457
score_7,K11707
score_7,K03724
score_7,K07239
score_7,K09684
score_7,K07404
score_7,K06402
score_7,K01679
score_7,K01873
score_7,K00197
score_7,K01589
score_7,K00341
score_7,K00145
score_7,K11751
score_7,K03552
score_7,K17234
score_7,K20903
score_7,K03186
score_7,K18474
score_7,K04044
score_7,K21936
score_7,K07112
score_7,K09007
score_7,K01185
score_7,K04095
score_7,K20450
score_7,K05780
score_7,K03411
score_7,K01768
score_7,K04075
score_7,K07712
score_7,K13525
score_7,K02493
score_7,K02012
score_7,K05567
score_7,K12960
score_7,K02501
score_7,K15553
score_7,K01777
score_7,K11072
score_7,K07457
score_7,K01929
score_7,K01551
score_7,K00077
score_7,K20626
score_7,K03273
score_7,K01069
score_7,K01039
score_7,K00441
score_7,K02569
score_7,K07098
score_7,K12214
score_7,K21814
score_7,K02400
score_7,K22116
score_7,K12138
score_7,K00657
score_7,K14414
score_7,K19172
score_7,K19789
score_7,K00370
score_7,K08168
score_7,K15898
score_7,K11710
score_7,K04764
score_7,K03470
score_7,K03446
score_7,K12065
score_7,K17213
score_7,K02019
score_7,K22430
score_7,K00694
score_7,K18122
score_7,K01114
score_7,K23541
score_7,K12992
score_7,K12137
score_7,K23170
score_7,K19427
score_7,K09969
score_7,K01193
score_7,K10907
score_7,K03772
score_7,K19139
score_7,K11181
score_7,K22232
score_7,K09167
score_7,K18349
score_7,K13788
score_7,K11709
score_7,K18475
score_7,K00135
score_7,K01950
score_7,K09144
score_7,K02051
score_7,K09001
score_7,K06941
score_7,K23169
score_7,K16925
score_7,K19883
score_7,K00373
score_7,K06166
score_7,K03756
score_7,K01581
score_7,K20484
score_7,K03704
score_7,K01058
score_7,K01728
score_7,K18350
score_7,K03182
score_7,K03090
score_7,K02688
score_7,K07357
score_7,K01625
score_7,K02533
score_7,K01812
score_7,K11785
score_7,K06221
score_7,K07813
score_7,K02224
score_7,K01809
score_7,K00042
score_7,K02397
score_7,K03409
score_7,K11606
score_7,K06929
score_7,K22349
score_7,K03830
score_7,K16885
score_7,K16235
score_7,K01938
score_7,K14091
score_7,K02045
score_7,K02784
score_7,K03638
score_7,K17236
score_7,K11615
score_7,K01737
score_7,K07491
score_7,K01429
score_7,K04783
score_7,K03390
score_7,K06859
score_7,K23352
score_7,K03412
score_7,K19170
score_7,K00041
score_7,K01266
score_7,K06606
score_7,K01147
score_7,K03562
score_7,K01649
score_7,K08161
score_7,K00010
score_7,K18303
score_7,K00094
score_7,K15520
score_7,K06395
score_7,K04749
score_7,K11690
score_7,K18120
score_7,K23077
score_7,K05363
score_7,K13288
score_7,K19710
score_7,K20509
score_7,K03497
score_7,K02056
score_7,K13929
score_7,K05916
score_7,K19169
score_7,K03604
score_7,K17218
score_7,K07127
score_7,K21681
score_7,K15125
score_7,K19273
score_7,K02283
score_7,K23356
score_7,K06408
score_7,K00164
score_7,K09964
score_7,K07275
score_7,K07729
score_7,K11065
score_7,K07654
score_7,K07106
score_7,K13990
score_7,K20341
score_7,K11051
score_7,K23537
score_7,K12140
score_7,K01823
score_7,K01626
score_7,K14090
score_7,K18014
score_7,K01176
score_7,K06334
score_7,K02010
score_7,K09477
score_7,K03642
score_7,K18205
score_7,K12111
score_7,K20862
score_7,K16153
score_7,K07250
score_7,K07219
score_7,K21619
score_7,K13963
score_7,K00065
score_7,K12503
score_7,K02282
score_7,K17073
score_7,K07080
score_7,K03572
score_7,K07741
score_7,K12218
score_7,K09011
score_7,K03732
score_7,K13819
score_7,K01685
score_7,K18479
score_7,K05337
score_7,K01803
score_7,K20265
score_7,K00978
score_7,K07272
score_7,K01011
score_7,K08297
score_7,K11214
score_7,K18545
score_7,K01866
score_7,K00625
score_7,K07979
score_7,K00640
score_7,K01926
score_7,K21344
score_7,K05568
score_7,K02230
score_7,K19119
score_7,K02047
score_7,K09697
score_7,K04566
score_7,K00344
score_7,K12528
score_7,K07739
score_7,K16922
score_7,K10681
score_7,K00619
score_7,K16961
score_7,K01816
score_7,K11050
score_7,K16846
score_7,K07126
score_7,K07037
score_7,K01738
score_7,K00002
score_7,K01613
score_7,K02119
score_7,K16923
score_7,K20257
score_7,K07666
score_7,K16212
score_7,K02664
score_7,K17074
score_7,K02028
score_7,K01436
score_7,K15583
score_7,K16087
score_7,K02291
score_7,K01783
score_7,K08319
score_7,K14982
score_7,K09825
score_7,K18814
score_7,K13280
score_7,K07507
score_7,K02444
score_7,K01628
score_7,K02313
score_7,K01854
score_7,K11180
score_7,K10107
score_7,K00009
score_7,K01284
score_7,K01999
score_7,K18828
score_7,K01449
score_7,K09979
score_7,K09791
score_7,K18118
score_7,K01485
score_7,K09931
score_7,K20488
score_7,K03926
score_7,K02415
score_7,K01561
score_7,K09692
score_7,K03399
score_7,K01849
score_7,K11738
score_7,K03077
score_7,K18890
score_7,K01780
score_7,K01629
score_7,K12072
score_7,K01262
score_7,K07032
score_7,K18285
score_7,K07006
score_7,K01993
score_7,K06205
score_7,K02591
score_7,K09689
score_7,K04014
score_7,K01958
score_7,K09155
score_7,K03738
score_7,K00111
score_7,K05306
score_7,K07787
score_7,K00547
score_7,K01579
score_7,K03564
score_7,K09138
score_7,K23573
score_7,K04750
score_7,K11749
score_7,K07148
score_7,K05396
score_7,K16203
score_7,K00346
score_7,K06909
score_7,K09702
score_7,K03666
score_7,K07719
score_7,K02041
score_7,K04784
score_7,K01839
score_7,K00102
score_7,K20974
score_7,K00603
score_7,K00437
score_7,K17215
score_7,K00046
score_7,K21947
score_7,K01813
score_7,K02075
score_7,K03299
score_7,K04561
score_7,K19956
score_7,K03760
score_7,K08153
score_7,K13587
score_7,K07442
score_7,K06331
score_7,K01439
score_7,K02426
score_7,K02025
score_7,K03405
score_7,K03582
score_7,K00931
score_7,K02574
score_7,K00986
score_7,K10823
score_7,K02554
score_7,K01921
score_7,K13643
score_7,K05801
score_7,K02168
score_7,K11755
score_7,K07406
score_7,K03437
score_7,K02018
score_7,K02182
score_7,K11743
score_7,K17734
score_7,K05352
score_7,K22212
score_7,K01428
score_7,K20814
score_7,K07031
score_7,K01474
score_7,K15580
score_7,K15770
score_7,K06446
score_7,K10819
score_7,K01520
score_7,K02935
score_7,K02420
score_7,K00981
score_7,K00057
score_7,K05366
score_7,K02171
score_7,K19167
score_7,K05988
score_7,K02110
score_7,K22132
score_7,K00604
score_7,K02970
score_7,K19165
score_7,K02440
score_7,K02242
score_7,K01182
score_7,K22723
score_7,K11708
score_7,K13599
score_7,K22044
score_7,K00281
score_7,K02443
score_7,K12240
score_7,K15738
score_7,K02916
score_7,K06608
score_7,K08159
score_7,K21573
score_7,K06610
score_7,K05811
score_7,K17733
score_7,K02483
score_7,K18918
score_7,K09139
score_7,K01224
score_7,K01008
score_7,K11381
score_7,K10547
score_7,K02520
score_7,K03547
score_7,K10012
score_7,K01181
score_7,K01668
score_7,K21467
score_7,K12982
score_7,K06001
score_7,K23398
score_7,K00633
score_7,K03224
score_7,K22373
score_7,K00970
score_7,K05873
score_7,K02968
score_7,K01575
score_7,K00854
score_7,K23259
score_7,K20492
score_7,K16139
score_7,K15975
score_7,K00381
score_7,K02594
score_7,K15581
score_7,K00571
score_7,K05816
score_7,K02390
score_7,K06181
score_7,K04045
score_7,K01758
score_7,K18816
score_7,K02133
score_7,K07309
score_7,K02946
score_7,K06915
score_7,K07321
score_7,K01677
score_7,K03826
score_7,K02525
score_7,K13584
score_7,K00983
score_7,K11071
score_7,K16924
score_7,K14761
score_7,K01834
score_7,K02243
score_7,K10037
score_7,K10682
score_7,K03972
score_7,K00954
score_7,K01308
score_7,K01451
score_7,K01736
score_7,K19508
score_7,K12296
score_7,K01995
score_7,K01265
score_7,K12511
score_7,K03227
score_7,K07705
score_7,K00800
score_7,K21563
score_7,K19309
score_7,K14153
score_7,K02015
score_7,K02005
score_7,K02838
score_7,K19159
score_7,K15773
score_7,K09951
score_7,K00283
score_7,K01270
score_7,K06952
score_7,K19123
score_7,K01657
score_7,K11070
score_7,K00928
score_7,K20342
score_7,K18704
score_7,K20415
score_7,K10213
score_7,K01089
score_7,K21749
score_7,K18893
score_7,K02237
score_7,K20491
score_7,K02004
score_7,K05822
score_7,K06942
score_7,K14205
score_7,K02986
score_7,K08680
score_7,K01915
score_7,K03147
score_7,K16959
score_7,K01727
score_7,K19509
score_7,K17899
score_7,K03799
score_7,K11720
score_7,K18672
score_7,K12295
score_7,K00853
score_7,K22958
score_7,K02598
score_7,K07717
score_7,K02026
score_7,K03652
score_7,K02777
score_7,K14540
score_7,K02073
score_7,K19091
score_7,K06206
score_7,K01486
score_7,K19954
score_7,K04029
score_7,K03624
score_7,K11527
score_7,K06163
score_7,K10697
score_7,K02411
score_7,K02203
score_7,K15974
score_7,K21399
score_7,K07727
score_7,K01580
score_7,K03612
score_7,K00564
score_7,K01235
score_7,K14977
score_7,K12940
score_7,K21903
score_7,K07670
score_7,K03394
score_7,K15876
score_7,K02864
score_7,K18692
score_7,K01953
score_7,K02003
score_7,K02867
score_7,K07318
score_7,K01161
score_7,K01142
score_7,K07004
score_7,K12942
score_7,K19271
score_7,K08151
score_7,K01788
score_7,K04096
score_7,K03706
score_7,K06895
score_7,K12554
score_7,K16960
score_7,K02396
score_7,K13252
score_7,K14058
score_7,K01754
score_7,K17235
score_7,K17331
score_7,K00245
score_7,K06878
score_7,K16014
score_7,K03095
score_7,K02488
score_7,K18675
score_7,K13920
score_7,K03930
score_7,K18829
score_7,K15555
score_7,K19005
score_7,K12999
score_7,K01448
score_7,K07224
score_7,K11614
score_7,K09471
score_7,K01699
score_7,K01778
score_7,K01697
score_7,K06384
score_7,K02663
score_7,K01644
score_7,K11782
score_7,K02437
score_7,K03293
score_7,K02117
score_7,K02109
score_7,K21498
score_7,K13040
score_7,K08167
score_7,K08314
score_7,K02926
score_7,K15584
score_7,K01914
score_7,K06877
score_7,K16148
score_7,K12452
score_7,K11144
score_7,K19955
score_7,K03651
score_7,K07393
score_7,K12660
score_7,K03313
score_7,K01194
score_7,K22457
score_7,K01246
score_7,K01297
score_7,K02240
score_7,K00851
score_7,K01227
score_7,K13038
score_7,K05685
score_7,K07133
score_7,K00858
score_7,K01710
score_7,K01654
score_7,K09117
score_7,K02074
score_7,K11617
score_7,K04565
score_7,K22606
score_7,K12997
score_7,K19429
score_7,K02428
score_7,K17836
score_7,K15586
score_7,K13571
score_7,K01858
score_7,K16301
score_7,K02348
score_7,K15778
score_7,K11068
score_7,K02000
score_7,K19125
score_7,K03274
score_7,K01709
score_7,K01916
score_7,K02120
score_7,K08281
score_7,K00784
score_7,K12661
score_7,K13640
score_7,K12733
score_7,K17947
score_7,K01104
score_7,K00772
score_7,K01273
score_7,K01755
score_7,K02035
score_7,K13787
score_7,K10986
score_7,K02601
score_7,K23518
score_7,K02232
score_7,K03932
score_7,K02103
score_7,K02902
score_7,K06904
score_7,K11537
score_7,K13932
score_7,K00330
score_7,K02652
score_7,K03471
score_7,K02666
score_7,K08372
score_7,K19803
score_7,K04516
score_7,K16651
score_7,K14445
score_7,K06193
score_7,K23270
score_7,K11934
score_7,K18348
score_7,K19168
score_7,K19124
score_7,K01815
score_7,K02124
score_7,K03834
score_7,K02049
score_7,K00030
score_7,K15921
score_7,K23257
score_7,K14379
score_7,K01844
score_7,K01355
score_7,K00198
score_7,K08999
score_7,K03473
score_7,K00681
score_7,K18345
score_7,K09973
score_7,K02099
score_7,K01590
score_7,K07017
score_7,K01791
score_7,K01026
score_7,K03444
score_7,K02815
score_7,K03544
score_7,K06284
score_7,K18197
score_7,K03196
score_7,K22432
score_7,K00697
score_7,K21556
score_7,K02528
score_7,K20037
score_7,K04026
score_7,K01841
score_7,K03558
score_7,K23182
score_7,K15899
score_7,K21557
score_7,K03534
score_7,K15524
score_7,K18891
score_7,K11927
score_7,K02687
score_7,K01678
score_7,K02316
score_7,K00647
score_7,K22906
score_7,K01304
score_7,K01599
score_7,K12373
score_7,K01885
score_7,K18012
score_7,K13049
score_7,K03367
score_7,K02824
score_7,K15855
score_7,K21567
score_7,K17241
score_7,K07304
score_7,K06391
score_7,K01612
score_7,K17246
score_7,K01635
score_7,K17245
score_7,K22441
score_7,K03833
score_7,K11102
score_7,K11618
score_7,K02118
score_7,K12410
score_7,K18830
score_7,K01201
score_7,K00158
score_7,K03752
score_7,K00616
score_7,K22901
score_7,K01652
score_7,K03813
score_7,K02058
score_7,K11784
score_7,K01784
score_7,K17758
score_7,K05823
score_7,K02453
score_7,K11921
score_7,K19090
score_7,K06872
score_7,K03297
score_7,K03476
score_7,K10563
score_7,K10985
score_7,K03191
score_7,K10441
score_7,K17242
score_7,K00130
score_7,K19422
score_7,K08309
score_7,K22900
score_7,K17735
score_7,K02858
score_7,K21395
score_7,K02992
score_7,K01232
score_7,K13497
score_7,K19972
score_7,K17759
score_7,K01802
score_7,K14731
score_7,K05846
score_7,K02108
score_7,K01708
score_7,K00997
score_7,K15527
score_7,K22103
score_7,K04076
score_7,K02413
score_7,K01711
score_7,K02014
score_7,K03491
score_7,K02416
score_7,K04844
score_7,K15023
score_7,K01880
score_7,K21572
score_7,K03276
score_7,K10710
score_7,K07266
score_7,K00558
score_7,K07016
score_7,K00709
score_7,K14654
score_7,K02217
score_7,K06117
score_7,K02172
score_7,K20859
score_7,K03578
score_7,K10974
score_7,K07139
score_7,K04092
score_7,K03818
score_7,K01286
score_7,K16957
score_7,K03289
score_7,K00817
score_7,K12541
score_7,K02346
score_7,K07243
score_7,K01734
score_7,K12527
score_7,K09809
score_7,K02032
score_7,K03628
score_7,K11206
score_7,K02248
score_7,K19046
score_7,K07483
score_7,K10805
score_7,K22902
score_7,K09922
score_7,K00973
score_7,K06920
score_7,K03517
score_7,K07313
score_7,K00324
score_7,K01759
score_7,K12251
score_7,K23245
score_7,K06297
score_7,K00174
score_7,K02115
score_7,K01919
score_7,K18707
score_7,K00230
score_7,K07649
score_7,K01077
