feature,importance_sum,importance_mean,freq_top20,weighted_score,dataset,selected
K23264,0.00045237303857559194,3.769775321463266e-05,0.0,0.0,kegg,False
K09920,0.0004523582659722525,3.769652216435438e-05,0.0,0.0,kegg,False
K18843,0.00045055532770340646,3.754627730861721e-05,0.0,0.0,kegg,False
K03041,0.0004490910324510515,3.742425270425429e-05,0.0,0.0,kegg,False
K03425,0.0004470029145513566,3.7250242879279715e-05,0.0,0.0,kegg,False
K21907,0.0004469523053680724,3.724602544733937e-05,0.0,0.0,kegg,False
K15536,0.00044682445662148196,3.72353713851235e-05,0.0,0.0,kegg,False
K03747,0.00044443136098633394,3.703594674886116e-05,0.0,0.0,kegg,False
K11208,0.0004441594073885583,3.7013283949046526e-05,0.0,0.0,kegg,False
K21968,0.0004438583405755972,3.698819504796643e-05,0.0,0.0,kegg,False
K11932,0.0004434263403637582,3.695219503031318e-05,0.0,0.0,kegg,False
K02508,0.00044300062583860266,3.691671881988356e-05,0.0,0.0,kegg,False
K03207,0.0004407236279851278,3.6726968998760646e-05,0.0,0.0,kegg,False
K03242,0.00044022476733296905,3.668539727774742e-05,0.0,0.0,kegg,False
K16348,0.0004337720167339783,3.614766806116486e-05,0.0,0.0,kegg,False
K07348,0.0004326116731855031,3.605097276545859e-05,0.0,0.0,kegg,False
K07688,0.00043119926861576006,3.5933272384646674e-05,0.0,0.0,kegg,False
K02609,0.00043008255515483126,3.584021292956927e-05,0.0,0.0,kegg,False
K03619,0.00042797093275666857,3.566424439638905e-05,0.0,0.0,kegg,False
K06938,0.0004253274935620776,3.54439577968398e-05,0.0,0.0,kegg,False
K11139,0.00042065290243510254,3.505440853625855e-05,0.0,0.0,kegg,False
K09898,0.00041882046182970786,3.490170515247565e-05,0.0,0.0,kegg,False
K04337,0.0004179256527998511,3.482713773332093e-05,0.0,0.0,kegg,False
K02615,0.00041600902184959994,3.4667418487466664e-05,0.0,0.0,kegg,False
K05713,0.0004145667068031609,3.454722556693008e-05,0.0,0.0,kegg,False
K23239,0.00041343203037692497,3.445266919807708e-05,0.0,0.0,kegg,False
K21975,0.0004127070356205846,3.439225296838205e-05,0.0,0.0,kegg,False
K09021,0.0004125442262804417,3.437868552337014e-05,0.0,0.0,kegg,False
K11264,0.00040750526205396415,3.3958771837830346e-05,0.0,0.0,kegg,False
K02322,0.0004074702033477498,3.395585027897915e-05,0.0,0.0,kegg,False
K09913,0.00040471730080545766,3.372644173378814e-05,0.0,0.0,kegg,False
K00021,0.00040395406262591605,3.366283855215967e-05,0.0,0.0,kegg,False
K05817,0.0004038327608741062,3.365273007284218e-05,0.0,0.0,kegg,False
K12152,0.00040347951202801844,3.3623292669001535e-05,0.0,0.0,kegg,False
K14056,0.00040339496609067844,3.3616247174223205e-05,0.0,0.0,kegg,False
K19000,0.000401231782268853,3.343598185573775e-05,0.0,0.0,kegg,False
K09982,0.00040083065306560227,3.3402554422133525e-05,0.0,0.0,kegg,False
K05594,0.0003988547227439995,3.323789356199996e-05,0.0,0.0,kegg,False
K02972,0.00039879269676731856,3.323272473060988e-05,0.0,0.0,kegg,False
K08320,0.00039778625452169,3.3148854543474165e-05,0.0,0.0,kegg,False
K21976,0.00039482023857273393,3.290168654772783e-05,0.0,0.0,kegg,False
K12289,0.0003909802031962713,3.258168359968928e-05,0.0,0.0,kegg,False
K19238,0.0003884275764618836,3.2368964705156964e-05,0.0,0.0,kegg,False
K03329,0.00038256651603797915,3.188054300316493e-05,0.0,0.0,kegg,False
K04785,0.0003778182347923336,3.1484852899361134e-05,0.0,0.0,kegg,False
K05884,0.00037638663160850946,3.136555263404245e-05,0.0,0.0,kegg,False
K11531,0.00037405081539615686,3.1170901283013074e-05,0.0,0.0,kegg,False
K18840,0.0003735222539007131,3.1126854491726095e-05,0.0,0.0,kegg,False
K03971,0.00036807411765045305,3.0672843137537754e-05,0.0,0.0,kegg,False
K12151,0.00036593907860796944,3.0494923217330787e-05,0.0,0.0,kegg,False
K22444,0.00034960513562919056,2.9133761302432547e-05,0.0,0.0,kegg,False
K09916,0.000345894450414977,2.8824537534581415e-05,0.0,0.0,kegg,False
K22720,0.0003289247446256769,2.7410395385473074e-05,0.0,0.0,kegg,False
K21695,0.0003279002026110969,2.7325016884258074e-05,0.0,0.0,kegg,False
K07724,0.0003188498303649533,2.6570819197079442e-05,0.0,0.0,kegg,False
K12529,0.00026693831358648684,2.224485946554057e-05,0.0,0.0,kegg,False
vanillylmandelate (VMA),0.1621700013596538,0.01351416677997115,11.0,0.40297731477473275,metabolome,True
catechol sulfate,0.12665252390295562,0.010554376991912967,12.0,0.32485730980576794,metabolome,True
X-11795,0.138818775204334,0.011568231267027834,9.0,0.31964204241319094,metabolome,True
mannitol/sorbitol,0.12226893499905558,0.010189077916587965,11.0,0.30382688964165,metabolome,True
1-stearoyl-2-arachidonoyl-GPC (18:0/20:4),0.1184410959797474,0.009870091331645616,11.0,0.2943150670082531,metabolome,True
glycodeoxycholate 3-sulfate,0.11592535228791839,0.0096604460239932,10.0,0.2779768542486853,metabolome,True
deoxycarnitine,0.11099583213375203,0.00924965267781267,10.0,0.2661563811738455,metabolome,True
tryptophan betaine,0.10577510804182769,0.008814592336818973,11.0,0.2628412693551818,metabolome,True
N4-acetylcytidine,0.10917374536239949,0.00909781211353329,10.0,0.26178720791819077,metabolome,True
glycochenodeoxycholate glucuronide (1),0.10859689222286008,0.009049741018571674,10.0,0.2604039745017903,metabolome,True
glucuronate,0.10236755818098109,0.008530629848415091,11.0,0.2543738260464799,metabolome,True
imidazole lactate,0.1016300048710919,0.008469167072590992,9.0,0.23401173421708849,metabolome,True
maleate,0.0905137769766597,0.007542814748054975,11.0,0.2249182863067297,metabolome,True
arachidonoylcarnitine (C20:4),0.0888972051690805,0.007408100430756709,9.0,0.204693379431158,metabolome,True
homostachydrine*,0.08704655743415432,0.007253879786179526,9.0,0.20043210554433377,metabolome,True
androsterone glucuronide,0.0823782018227874,0.0068648501518989505,10.0,0.19753430073249204,metabolome,True
N-acetyl-aspartyl-glutamate (NAAG),0.0805418332268129,0.0067118194355677415,10.0,0.19313088115708937,metabolome,True
3-carboxy-4-methyl-5-pentyl-2-furanpropionate (3-CMPFP)**,0.0752414540406208,0.006270121170051733,11.0,0.18696798948525684,metabolome,True
N-palmitoyl-sphingosine (d18:1/16:0),0.0779657970655628,0.0064971497554635665,10.0,0.1869538162234701,metabolome,True
hippurate,0.0741916552806295,0.006182637940052458,11.0,0.18435933756561526,metabolome,True
choline phosphate,0.069065609579052,0.005755467464921,11.0,0.17162159251464812,metabolome,True
1-stearoyl-2-docosahexaenoyl-GPC (18:0/22:6),0.0690372866564319,0.005753107221369325,11.0,0.17155121269588802,metabolome,True
oleoyl-linoleoyl-glycerol (18:1/18:2) [1],0.07437489777986869,0.006197908148322391,9.0,0.1712545309208816,metabolome,True
"N,N-dimethylalanine",0.062342570530698596,0.00519521421089155,11.0,0.15491546807661036,metabolome,True
"bilirubin (E,Z or Z,E)*",0.0671890930194076,0.005599091084950634,9.0,0.15470860399827827,metabolome,True
gulonate*,0.06351228918341209,0.005292690765284341,10.0,0.15229581799750694,metabolome,True
guaiacol sulfate,0.0591956765729426,0.004932973047745217,12.0,0.15183391259027007,metabolome,True
alpha-tocopherol,0.0575670038506544,0.004797250320887867,12.0,0.1476564495377218,metabolome,True
pseudouridine,0.06682577430446811,0.005568814525372342,8.0,0.14683123370130055,metabolome,True
dihomo-linolenoylcarnitine (C20:3n3 or 6)*,0.063327936791191,0.005277328065932584,9.0,0.14581796322546559,metabolome,True
2-aminoheptanoate,0.0593294364083061,0.004944119700692175,10.0,0.14226577510126873,metabolome,True
4-allylphenol sulfate,0.053999222809867894,0.004499935234155658,11.0,0.1341830278436246,metabolome,False
3-hydroxydecanoylcarnitine,0.0519153273335007,0.004326277277791725,11.0,0.12900474211693663,metabolome,False
salicylate,0.0529118076124488,0.0044093173010374,10.0,0.12687697334910783,metabolome,False
X-23644,0.0508078311440411,0.004233985928670092,11.0,0.1262527174711336,metabolome,False
decadienedioic acid (C10:2-DC)**,0.052281515728337696,0.004356792977361475,10.0,0.12536559941971462,metabolome,False
pantothenate,0.0535906671351443,0.004465888927928692,9.0,0.1233970712689892,metabolome,False
2-ketocaprylate,0.0513517761500907,0.004279314679174225,10.0,0.1231361812801026,metabolome,False
4-vinylphenol sulfate,0.0496587635823082,0.004138230298525684,10.0,0.11907651444702873,metabolome,False
10-undecenoate (11:1n1),0.05100313438132151,0.004250261198443459,9.0,0.117439056922403,metabolome,False
beta-hydroxyisovalerate,0.050692772327638,0.004224397693969833,9.0,0.11672442188416034,metabolome,False
methylsuccinate,0.0470106104638793,0.003917550871989942,10.0,0.11272652060270179,metabolome,False
N-acetylglucosamine/N-acetylgalactosamine,0.0488109873002016,0.0040675822750168,9.0,0.11239145173176589,metabolome,False
palmitoyl dihydrosphingomyelin (d18:0/16:0)*,0.0511319659473554,0.004260997162279617,8.0,0.11234841226704793,metabolome,False
4-ethylphenylsulfate,0.0467996089718055,0.0038999674143171247,10.0,0.11222056112230462,metabolome,False
behenoyl sphingomyelin (d18:1/22:0)*,0.0439788821361194,0.0036649068446766163,11.0,0.1092834166702858,metabolome,False
undecenoylcarnitine (C11:1),0.0522268547428095,0.004352237895234125,7.0,0.10860269134347662,metabolome,False
6-bromotryptophan,0.0468173451530772,0.0039014454294231,9.0,0.10780092104303261,metabolome,False
glutamine conjugate of C6H10O2 (1)*,0.04191291175262169,0.0034927426460518076,11.0,0.10414967312606728,metabolome,False
cholesterol,0.0471778201561916,0.003931485013015966,8.0,0.10366026595233226,metabolome,False
ribonate,0.0446736796260532,0.0037228066355044337,9.0,0.10286494875614192,metabolome,False
X-21339,0.0435485606038023,0.003629046716983525,9.0,0.10027426646766296,metabolome,False
ascorbic acid 2-sulfate,0.0405403512277297,0.003378362602310808,10.0,0.09721151656655867,metabolome,False
theophylline,0.0429327581815966,0.0035777298484663835,8.0,0.09433291144943672,metabolome,False
1-palmitoyl-2-docosahexaenoyl-GPC (16:0/22:6),0.048207506611563894,0.004017292217630325,6.0,0.0938074763760933,metabolome,False
N-palmitoyl-sphingadienine (d18:2/16:0)*,0.0402468348577316,0.003353902904810967,9.0,0.09267176198360594,metabolome,False
N-delta-acetylornithine,0.039806116095083804,0.003317176341256984,9.0,0.09165696953053033,metabolome,False
1-stearoyl-2-oleoyl-GPS (18:0/18:1),0.037806347218270406,0.0031505289348558673,10.0,0.09065566127646443,metabolome,False
1-stearoyl-2-arachidonoyl-GPE (18:0/20:4),0.043093249677867596,0.0035911041398222995,7.0,0.08960989354613907,metabolome,False
3-methoxytyrosine,0.0378163884436181,0.0031513657036348415,9.0,0.08707545230114734,metabolome,False
N-palmitoyl-heptadecasphingosine (d17:1/16:0)*,0.0389306577451954,0.0032442214787662834,8.0,0.08553939800960798,metabolome,False
cytidine,0.04311737563235969,0.0035931146360299745,6.0,0.08390253884363898,metabolome,False
phosphoethanolamine,0.0343791494271588,0.0028649291189298998,9.0,0.07916091698079064,metabolome,False
glutamine conjugate of C6H10O2 (2)*,0.032907883008441705,0.0027423235840368086,10.0,0.07890965710374419,metabolome,False
indolelactate,0.0340533768159564,0.0028377814013297,9.0,0.07841079782253026,metabolome,False
1-stearoyl-2-arachidonoyl-GPI (18:0/20:4),0.037354858571412096,0.003112904880951008,7.0,0.07767724469696939,metabolome,False
1-(1-enyl-palmitoyl)-2-palmitoleoyl-GPC (P-16:0/16:1)*,0.0335029604186413,0.0027919133682201085,9.0,0.07714341723113302,metabolome,False
tyrosine,0.036711484192751,0.0030592903493959164,7.0,0.07633938528712905,metabolome,False
isoursodeoxycholate,0.0346533567674489,0.0028877797306207415,8.0,0.07614120717663914,metabolome,False
indolepropionate,0.0325952960144736,0.0027162746678728,9.0,0.07505344270465515,metabolome,False
2-hydroxydecanoate,0.035484837000144404,0.0029570697500120335,7.0,0.07378864415783795,metabolome,False
4-guanidinobutanoate,0.033344991319408004,0.0027787492766173337,8.0,0.07326643445806616,metabolome,False
taurolithocholate 3-sulfate,0.0306135638398919,0.0025511303199909916,9.0,0.07049033574115665,metabolome,False
N-acetylhistidine,0.0333520426095828,0.0027793368841319,7.0,0.06935362290224242,metabolome,False
cholate,0.0315299163249289,0.0026274930270774083,8.0,0.06927830707048828,metabolome,False
X-11381,0.035424471461320994,0.0029520392884434163,6.0,0.06893283854150482,metabolome,False
3-hydroxybutyroylglycine**,0.029611864278327897,0.0024676553565273246,9.0,0.06818383726304071,metabolome,False
"branched-chain, straight-chain, or cyclopropyl 10:1 fatty acid (1)*",0.0296096391749246,0.0024674699312437166,9.0,0.06817871377311391,metabolome,False
1-(1-enyl-palmitoyl)-2-arachidonoyl-GPC (P-16:0/20:4)*,0.032047083413301806,0.0026705902844418174,7.0,0.0666400365392986,metabolome,False
lithocholate sulfate (1),0.028890644131578998,0.002407553677631583,9.0,0.06652316650436971,metabolome,False
linoleoyl-linoleoyl-glycerol (18:2/18:2) [2]*,0.0319536684786538,0.0026628057065544836,7.0,0.06644578564357824,metabolome,False
3-carboxy-4-methyl-5-propyl-2-furanpropanoate (CMPF),0.0317258261256103,0.002643818843800858,7.0,0.06597200078970548,metabolome,False
uridine,0.0309291064460468,0.0025774255371705667,7.0,0.0643152687909473,metabolome,False
"sphingomyelin (d18:1/20:0, d16:1/22:0)*",0.029233293441677997,0.0024361077868064996,8.0,0.06423211082653661,metabolome,False
4-hydroxyhippurate,0.028883528581124796,0.002406960715093733,8.0,0.06346359887864055,metabolome,False
hexadecadienoate (16:2n6),0.032323446438520496,0.0026936205365433747,6.0,0.06289852247716285,metabolome,False
X-11787,0.030239119099668598,0.00251992659163905,7.0,0.06288048043965504,metabolome,False
"hydroxy-N6,N6,N6-trimethyllysine*",0.0299059250095567,0.0024921604174630583,7.0,0.06218762280723414,metabolome,False
1-(1-enyl-palmitoyl)-2-linoleoyl-GPE (P-16:0/18:2)*,0.028079817895840197,0.0023399848246533498,8.0,0.06169766600786549,metabolome,False
X-13553,0.0280610544984221,0.002338421208201842,7.0,0.05835132242736074,metabolome,False
erythritol,0.0840972898628092,0.0070081074885674334,1.0,0.058291799361138666,metabolome,False
1-linolenoyl-GPC (18:3)*,0.026519844318901902,0.0022099870265751584,8.0,0.05827005372462157,metabolome,False
pipecolate,0.0261826812901419,0.002181890107511825,8.0,0.05752923083126098,metabolome,False
oleamide,0.035560456354066704,0.002963371362838892,4.0,0.05723234663969305,metabolome,False
2-aminophenol sulfate,0.027018909778568703,0.0022515758148807254,7.0,0.05618424340445529,metabolome,False
"glycosyl ceramide (d18:1/20:0, d16:1/22:0)*",0.025333548870919303,0.0021111290725766086,8.0,0.055663496210332127,metabolome,False
1-stearoyl-2-oleoyl-GPC (18:0/18:1),0.026209820013472898,0.002184151667789408,7.0,0.0545017885359671,metabolome,False
1-palmitoyl-2-oleoyl-GPE (16:0/18:1),0.0261876511668552,0.0021823042639046,7.0,0.054455689715379126,metabolome,False
carnitine,0.024565888052746298,0.0020471573377288583,8.0,0.053976772993584374,metabolome,False
linoleoyl-linoleoyl-glycerol (18:2/18:2) [1]*,0.0259233249238466,0.002160277076987217,7.0,0.053906038745110886,metabolome,False
gluconate,0.023126126559867698,0.0019271772133223081,9.0,0.05324987427544504,metabolome,False
succinoyltaurine,0.0264435263479014,0.00220362719565845,6.0,0.05145672629719292,metabolome,False
succinate,0.0261145478551107,0.002176212321259225,6.0,0.05081656370925057,metabolome,False
"5,6-dihydrothymine",0.031420376291456,0.0026183646909546665,4.0,0.050569144826414836,metabolome,False
"sphingomyelin (d18:1/24:1, d18:2/24:0)*",0.0255908843005171,0.002132573691709758,6.0,0.049797561483676506,metabolome,False
phytanate,0.0252895325051623,0.0021074610420968583,6.0,0.04921115796665956,metabolome,False
N-methylpipecolate,0.0236345949383779,0.0019695495781981583,7.0,0.04914675853563898,metabolome,False
X-24556,0.024043605603643898,0.0020036338003036583,6.0,0.04678669616401386,metabolome,False
ethylmalonate,0.0238393938446959,0.0019866161537246585,6.0,0.046389318429720515,metabolome,False
"bilirubin (E,E)*",0.0257809995017952,0.0021484166251496003,5.0,0.04619334998350532,metabolome,False
X-25810,0.023067533832239098,0.0019222944860199248,6.0,0.04488734819783086,metabolome,False
2-hydroxyoctanoate,0.0245845126043773,0.0020487093836981086,5.0,0.0440495332552495,metabolome,False
1-palmitoyl-2-oleoyl-GPC (16:0/18:1),0.0273644343179539,0.0022803695264961583,4.0,0.04404135804362778,metabolome,False
nicotinamide,0.0225068751620002,0.0018755729301666833,6.0,0.04379635680125714,metabolome,False
X-24801,0.0224449549940334,0.00187041291616945,6.0,0.04367586571797933,metabolome,False
thyroxine,0.020866730147561397,0.0017388941789634497,7.0,0.043391145507862175,metabolome,False
S-methylcysteine,0.0222859424661305,0.0018571618721775415,6.0,0.04336644162610613,metabolome,False
O-sulfo-tyrosine,0.0239039109913117,0.001991992582609308,5.0,0.04283005887026732,metabolome,False
X-24748,0.0219506723478377,0.0018292226956531418,6.0,0.042714036100245205,metabolome,False
"2,6-dihydroxybenzoic acid",0.0228397651628999,0.0019033137635749917,5.0,0.04092336550557094,metabolome,False
X-16576,0.0253538712976835,0.0021128226081402915,4.0,0.04080548169346659,metabolome,False
X-25420,0.024751805892009496,0.0020626504910007913,4.0,0.039836494803809824,metabolome,False
X-17010,0.021868668403799297,0.0018223890336499413,5.0,0.039183393691915765,metabolome,False
X-24947,0.021659785815192203,0.001804982151266017,5.0,0.03880912633582213,metabolome,False
3-(4-hydroxyphenyl)lactate,0.0239177086728307,0.001993142389402558,4.0,0.03849406711660762,metabolome,False
N-palmitoyl-sphinganine (d18:0/16:0),0.0214054092422341,0.0017837841035195084,5.0,0.03835334470247467,metabolome,False
stachydrine,0.0348141110863315,0.0029011759238609584,2.0,0.038247210258500454,metabolome,False
sphingosine,0.0210525541474523,0.0017543795122876918,5.0,0.037721113245134025,metabolome,False
X-15461,0.020927776063726998,0.0017439813386439164,5.0,0.03749754093206708,metabolome,False
retinol (vitamin A),0.0205951943848176,0.0017162661987347998,5.0,0.0369016345595894,metabolome,False
3-methylglutaconate,0.0203587916579381,0.0016965659714948417,5.0,0.036478057735151725,metabolome,False
orotidine,0.0203052789705055,0.0016921065808754583,5.0,0.03638217587072052,metabolome,False
tridecenedioate (C13:1-DC)*,0.019431190713066298,0.0016192658927555248,5.0,0.03481601995851278,metabolome,False
N-acetylputrescine,0.0215841665021681,0.0017986805418473417,4.0,0.03473837587687947,metabolome,False
dimethylarginine (SDMA + ADMA),0.0248140797798314,0.0020678399816526165,3.0,0.03439961887515937,metabolome,False
xanthine,0.0165009191481237,0.001375076595676975,7.0,0.03431269675250867,metabolome,False
X-15486,0.0172356938197969,0.0014363078183164083,6.0,0.033539111529952724,metabolome,False
X-23739,0.0207651731920786,0.0017304310993398835,4.0,0.033420256993591524,metabolome,False
1-stearoyl-2-docosahexaenoyl-GPE (18:0/22:6)*,0.0206096971575648,0.0017174747631304,4.0,0.0331700279691701,metabolome,False
dodecenedioate (C12:1-DC)*,0.020394912583941903,0.0016995760486618252,4.0,0.03282434553337542,metabolome,False
carotene diol (1),0.017821592831435,0.0014851327359529168,5.0,0.031932007712450486,metabolome,False
X-11478,0.017763298474348498,0.0014802748728623748,5.0,0.031827558246138185,metabolome,False
"androstenediol (3beta,17beta) disulfate (2)",0.0229530745787923,0.0019127562148993583,3.0,0.03181971785894407,metabolome,False
3-methylglutarylcarnitine (2),0.0227883549811833,0.001899029581765275,3.0,0.03159136800961278,metabolome,False
sphinganine-1-phosphate,0.0176279264743396,0.0014689938728616335,5.0,0.031585004183253905,metabolome,False
allantoin,0.019451567796685096,0.0016209639830570912,4.0,0.031306090668267235,metabolome,False
pyridoxate,0.019193876169491204,0.0015994896807909338,4.0,0.03089135199374455,metabolome,False
X-18921,0.0156570463051116,0.0013047538587593,6.0,0.030467205309345654,metabolome,False
glutamine conjugate of C7H12O2*,0.0185963585828752,0.0015496965485729333,4.0,0.029929684536498625,metabolome,False
N-acetylserine,0.0185303277288566,0.0015441939774047165,4.0,0.02982341197665069,metabolome,False
caprate (10:0),0.016460519673743703,0.0013717099728119753,5.0,0.029493291993844973,metabolome,False
X-18913,0.021205969814399997,0.0017671641511999997,3.0,0.029397716375781327,metabolome,False
X-21470,0.0182390751248929,0.0015199229270744083,4.0,0.029354658993736352,metabolome,False
argininate*,0.0182275666246151,0.0015189638853845917,4.0,0.029336136777074005,metabolome,False
"sphingomyelin (d18:1/17:0, d17:1/18:0, d19:1/16:0)",0.018216184194133102,0.0015180153495110919,4.0,0.029317817461920633,metabolome,False
hypotaurine,0.0181003448291541,0.001508362069096175,4.0,0.029131381196171136,metabolome,False
glycolithocholate sulfate*,0.0179568967305498,0.00149640806087915,4.0,0.02890051038781079,metabolome,False
"cys-gly, oxidized",0.0207202458253563,0.0017266871521130248,3.0,0.02872435994870939,metabolome,False
X-14056,0.017801386105753197,0.0014834488421460997,4.0,0.028650225692476824,metabolome,False
margaroylcarnitine (C17)*,0.0177298547078179,0.0014774878923181584,4.0,0.02853510034871035,metabolome,False
2-hydroxyhippurate (salicylurate),0.0203649931748785,0.0016970827645732083,3.0,0.02823187520257912,metabolome,False
1-linoleoyl-2-arachidonoyl-GPC (18:2/20:4n6)*,0.0174877057361965,0.0014573088113497082,4.0,0.028145376613325935,metabolome,False
2'-deoxyuridine,0.0173618868971224,0.0014468239080935334,4.0,0.027942879003621635,metabolome,False
dimethylglycine,0.0169505060234088,0.0014125421686174,4.0,0.027280787029016703,metabolome,False
"N2,N2-dimethylguanosine",0.0168845356768746,0.00140704463973955,4.0,0.027174611852208146,metabolome,False
sarcosine,0.0167862693090173,0.0013988557757514417,4.0,0.027016458234261412,metabolome,False
pentose acid*,0.0194312318537305,0.0016192693211442082,3.0,0.02693740714843979,metabolome,False
X-25422,0.01914506973042,0.001595422477535,3.0,0.026540702210528348,metabolome,False
N-methylproline,0.0164125347924015,0.0013677112327001252,4.0,0.026414955734034712,metabolome,False
ascorbic acid 3-sulfate*,0.0189810661775152,0.0015817555147929331,3.0,0.026313345009932796,metabolome,False
N-acetylasparagine,0.018924310945629602,0.0015770259121358002,3.0,0.02623466555200574,metabolome,False
docosadioate (C22-DC),0.0162775643940211,0.0013564636995017582,4.0,0.02619772925782496,metabolome,False
beta-citrylglutamate,0.016143795719106,0.0013453163099255,4.0,0.025982436880920525,metabolome,False
X-19141,0.015949248353981402,0.0013291040294984501,4.0,0.025669324975724838,metabolome,False
X-25520,0.0183238128655714,0.0015269844054642834,3.0,0.025402198449757735,metabolome,False
ximenoylcarnitine (C26:1)*,0.018317389493874497,0.0015264491244895413,3.0,0.025393293765794942,metabolome,False
dihydroorotate,0.015771524394828602,0.0013142936995690503,4.0,0.02538328929791643,metabolome,False
sphingosine 1-phosphate,0.015724404722498704,0.0013103670602082253,4.0,0.02530745311084722,metabolome,False
stearidonate (18:4n3),0.0226069200096626,0.0018839100008052167,2.0,0.02483624013155231,metabolome,False
3-hydroxyhippurate,0.0153875232006506,0.0012822936000542167,4.0,0.02476526321758639,metabolome,False
octadecenedioylcarnitine (C18:1-DC)*,0.015306342692461599,0.0012755285577051333,4.0,0.02463460822995634,metabolome,False
cystine,0.015282667607449901,0.0012735556339541585,4.0,0.024596504650558414,metabolome,False
pregnenetriol sulfate*,0.017327627993506803,0.0014439689994589003,3.0,0.024021192978981646,metabolome,False
behenoylcarnitine (C22)*,0.0168517031690746,0.0014043085974228835,3.0,0.02336142107855431,metabolome,False
X-12101,0.0168014757882358,0.0014001229823529832,3.0,0.023291791143723657,metabolome,False
urea,0.0165540351148807,0.0013795029262400583,3.0,0.022948765533539774,metabolome,False
isobutyrylcarnitine (C4),0.0162411892647493,0.0013534324387291083,3.0,0.022515069095602854,metabolome,False
phenol sulfate,0.0162049446060992,0.0013504120505082667,3.0,0.02246482332969551,metabolome,False
dihomo-linoleoylcarnitine (C20:2)*,0.0160970069187671,0.0013414172432305918,3.0,0.022315189922394698,metabolome,False
X-25519,0.0159697869044818,0.0013308155753734834,3.0,0.022138825533969394,metabolome,False
3-hydroxyoctanoate,0.0158292763933913,0.0013191063661159416,3.0,0.021944036604766556,metabolome,False
"sphingomyelin (d18:1/20:1, d18:2/20:0)*",0.015771621989092002,0.0013143018324243336,3.0,0.021864110629192714,metabolome,False
N-acetyl-beta-alanine,0.015769102088046,0.0013140918406705,3.0,0.021860617304582063,metabolome,False
glutamine,0.0157346969661412,0.0013112247471784334,3.0,0.021812921678091797,metabolome,False
1-palmitoyl-2-palmitoleoyl-GPC (16:0/16:1)*,0.013537726375148001,0.0011281438645956668,4.0,0.021788130076322257,metabolome,False
pyridoxal,0.019745314483723495,0.0016454428736436247,2.0,0.021692445135435043,metabolome,False
ornithine,0.0153981578132344,0.0012831798177695335,3.0,0.021346379348121034,metabolome,False
glycosyl-N-behenoyl-sphingadienine (d18:2/22:0)*,0.0153188822732809,0.0012765735227734084,3.0,0.021236480114108763,metabolome,False
EDTA,0.0130927163395686,0.00109105969496405,4.0,0.021071914053647122,metabolome,False
eicosapentaenoate (EPA; 20:5n3),0.0151141434353458,0.0012595119529454832,3.0,0.020952651817577092,metabolome,False
stearoyl sphingomyelin (d18:1/18:0),0.0151026840054229,0.0012585570004519083,3.0,0.02093676567449333,metabolome,False
5-methyluridine (ribothymidine),0.01891927441639,0.0015766062013658332,2.0,0.020784947366530228,metabolome,False
gamma-tocopherol/beta-tocopherol,0.014909676257658102,0.0012424730214715084,3.0,0.02066920012211454,metabolome,False
X-21353,0.014791158408903299,0.001232596534075275,3.0,0.020504899496693697,metabolome,False
methionine sulfoxide,0.0147530126168117,0.0012294177180676416,3.0,0.02045201820021666,metabolome,False
lignoceroyl sphingomyelin (d18:1/24:0),0.014456850732944,0.0012047375610786666,3.0,0.020041450650632224,metabolome,False
"sphingomyelin (d18:2/23:0, d18:1/23:1, d17:1/24:1)*",0.014413306217521401,0.0012011088514601168,3.0,0.019981085134444177,metabolome,False
3-formylindole,0.0181655889898691,0.0015137990824890916,2.0,0.019956939295164303,metabolome,False
1-myristoyl-2-palmitoyl-GPC (14:0/16:0),0.0143411930376382,0.0011950994198031833,3.0,0.01988111503980967,metabolome,False
linolenoylcarnitine (C18:3)*,0.014317365332217,0.0011931137776847501,3.0,0.019848082826145835,metabolome,False
4-hydroxychlorothalonil,0.0142445914057544,0.0011870492838128666,3.0,0.01974719674225418,metabolome,False
adenosine 5'-monophosphate (AMP),0.0142128366865095,0.001184403057209125,3.0,0.01970317535402603,metabolome,False
N-oleoylserine,0.0140610640517672,0.0011717553376472667,3.0,0.01949277380631047,metabolome,False
taurochenodeoxycholate,0.017675632941335298,0.0014729694117779416,2.0,0.019418667559337802,metabolome,False
"bilirubin (Z,Z)",0.012022081044155898,0.0010018400870129916,4.0,0.019348793018819838,metabolome,False
1-palmitoyl-2-stearoyl-GPC (16:0/18:0),0.013941221107799402,0.00116176842564995,3.0,0.019326636208867903,metabolome,False
guanidinoacetate,0.0138590757978628,0.0011549229831552333,3.0,0.019212758628910347,metabolome,False
1-stearoyl-2-oleoyl-GPI (18:0/18:1)*,0.0138074087659648,0.0011506173971637334,3.0,0.01914113291393435,metabolome,False
spermidine,0.013730036040949202,0.0011441696700791,3.0,0.019033871541540744,metabolome,False
hyocholate,0.0136713787207322,0.0011392815600610167,3.0,0.01895255522928551,metabolome,False
4-acetamidobutanoate,0.0136159779120573,0.001134664826004775,3.0,0.018875753400618017,metabolome,False
X-23782,0.0135923632972479,0.001132696941437325,3.0,0.018843016593267727,metabolome,False
X-21736,0.0135055900869904,0.0011254658405825335,3.0,0.018722723381191485,metabolome,False
7-methylguanine,0.016907964837192903,0.0014089970697660752,2.0,0.018575297946508414,metabolome,False
