score,feature
score_6,3-phenylpropionate (hydrocinnamate)
score_6,oleoylcarnitine (C18:1)
score_6,alpha-ketoglutarate
score_6,linoleate (18:2n6)
score_6,N-formylmethionine
score_6,arginine
score_6,phenylpyruvate
score_6,3-hydroxybutyrate (BHBA)
score_6,sphinganine
score_6,glycocholate
score_6,inosine
score_6,myo-inositol
score_6,orotate
score_6,proline
score_6,serine
score_6,trans-urocanate
score_6,fructose
score_6,nonadecanoate (19:0)
score_6,creatine
score_6,gamma-glutamylhistidine
score_6,2-hydroxystearate
score_6,1-palmitoyl-2-linoleoyl-GPI (16:0/18:2)
score_6,glycerol 3-phosphate
score_6,kynurenine
score_6,theobromine
score_6,4-methyl-2-oxopentanoate
score_6,docosahexaenoate (DHA; 22:6n3)
score_6,phenyllactate (PLA)
score_6,cysteine s-sulfate
score_6,tartronate (hydroxymalonate)
score_6,3-hydroxymyristate
score_6,iminodiacetate (IDA)
score_6,N-acetylglycine
score_6,dodecanedioate (C12-DC)
score_6,3-methylxanthine
score_6,3-hydroxylaurate
score_6,propionylcarnitine (C3)
score_6,pro-hydroxy-pro
score_6,N-acetylphenylalanine
score_6,eicosenoate (20:1)
score_6,"5,6-dihydrouridine"
score_6,1-arachidonoyl-GPC (20:4n6)*
score_6,2-palmitoyl-GPC (16:0)*
score_6,2-hydroxypalmitate
score_6,isobutyrylglycine
score_6,glycerophosphoethanolamine
score_6,ectoine
score_6,1-arachidonoyl-GPI (20:4)*
score_6,1-stearoyl-2-oleoyl-GPE (18:0/18:1)
score_6,1-palmitoyl-2-linoleoyl-GPE (16:0/18:2)
score_6,glycosyl-N-stearoyl-sphingosine (d18:1/18:0)
score_6,succinylcarnitine (C4-DC)
score_6,"5alpha-pregnan-3beta,20alpha-diol disulfate"
score_6,glycocholenate sulfate*
score_6,taurocholenate sulfate*
score_6,"5alpha-androstan-3alpha,17beta-diol monosulfate (1)"
score_6,"androstenediol (3alpha, 17alpha) monosulfate (2)"
score_6,2-hydroxyglutarate
score_6,gamma-CEHC
score_6,"sphingomyelin (d18:1/18:1, d18:2/18:0)"
score_6,13-HODE + 9-HODE
score_6,stearoyl ethanolamide
score_6,(16 or 17)-methylstearate (a19:0 or i19:0)
score_6,2-oxoarginine*
score_6,S-methylcysteine sulfoxide
score_6,16-hydroxypalmitate
score_6,2-O-methylascorbic acid
score_6,N6-methyllysine
score_6,imidazole propionate
score_6,6-oxopiperidine-2-carboxylate
score_6,1-(1-enyl-oleoyl)-GPE (P-18:1)*
score_6,"sphingomyelin (d18:2/14:0, d18:1/14:1)*"
score_6,"sphingomyelin (d18:1/22:2, d18:2/22:1, d16:1/24:2)*"
score_6,"sphingomyelin (d17:1/16:0, d18:1/15:0, d16:1/17:0)*"
score_6,citraconate/glutaconate
score_6,nonanoylcarnitine (C9)
score_6,"1,2-dilinoleoyl-GPC (18:2/18:2)"
score_6,oleate/vaccenate (18:1)
score_6,tricosanoyl sphingomyelin (d18:1/23:0)*
score_6,"sphingomyelin (d18:2/24:1, d18:1/24:2)*"
score_6,1-palmitoyl-2-arachidonoyl-GPE (16:0/20:4)*
score_6,1-stearoyl-2-linoleoyl-GPI (18:0/18:2)
score_6,1-(1-enyl-stearoyl)-2-arachidonoyl-GPE (P-18:0/20:4)*
score_6,1-(1-enyl-palmitoyl)-2-oleoyl-GPE (P-16:0/18:1)*
score_6,"sphingomyelin (d18:1/21:0, d17:1/22:0, d16:1/23:0)*"
score_6,1-oleoyl-2-docosahexaenoyl-GPE (18:1/22:6)*
score_6,thioproline
score_6,palmitoylcholine
score_6,palmitoleoylcarnitine (C16:1)*
score_6,oleoyl-arachidonoyl-glycerol (18:1/20:4) [2]*
score_6,"sphingomyelin (d17:2/16:0, d18:2/15:0)*"
score_6,carotene diol (2)
score_6,carotene diol (3)
score_6,(N(1) + N(8))-acetylspermidine
score_6,octadecenedioate (C18:1-DC)
score_6,N-acetyl-2-aminooctanoate*
score_6,perfluorooctanoate (PFOA)
score_6,glucuronide of piperine metabolite C17H21NO3 (4)*
score_6,sulfate of piperine metabolite C16H19NO3 (2)*
score_6,3-hydroxyhexanoylcarnitine (1)
score_6,"2,3-dihydroxy-5-methylthio-4-pentenoate (DMTPA)*"
score_6,branched chain 14:0 dicarboxylic acid**
score_6,X-07765
score_6,X-11308
score_6,X-11372
score_6,X-14939
score_6,X-16935
score_6,X-17676
score_6,X-18899
score_6,X-21319
score_6,X-21364
score_6,X-21441
score_6,X-24309
score_6,X-24951
score_6,X-25265
score_7,vanillylmandelate (VMA)
score_7,X-11795
score_7,1-stearoyl-2-arachidonoyl-GPC (18:0/20:4)
score_7,homostachydrine*
score_7,imidazole lactate
score_7,N4-acetylcytidine
score_7,glycodeoxycholate 3-sulfate
score_7,glycochenodeoxycholate glucuronide (1)
score_7,mannitol/sorbitol
score_7,catechol sulfate
score_7,2-aminoheptanoate
score_7,10-undecenoate (11:1n1)
score_7,cytidine
score_7,N-palmitoyl-sphingadienine (d18:2/16:0)*
score_7,androsterone glucuronide
score_7,tryptophan betaine
score_7,N-palmitoyl-sphingosine (d18:1/16:0)
score_7,salicylate
score_7,pseudouridine
score_7,1-palmitoyl-2-docosahexaenoyl-GPC (16:0/22:6)
score_7,glucuronate
score_7,palmitoyl dihydrosphingomyelin (d18:0/16:0)*
score_7,tyrosine
score_7,deoxycarnitine
score_7,ascorbic acid 2-sulfate
score_7,3-carboxy-4-methyl-5-pentyl-2-furanpropionate (3-CMPFP)**
score_7,hippurate
score_7,maleate
score_7,1-stearoyl-2-docosahexaenoyl-GPC (18:0/22:6)
score_7,3-carboxy-4-methyl-5-propyl-2-furanpropanoate (CMPF)
score_7,pantothenate
score_7,1-linolenoyl-GPC (18:3)*
score_7,guaiacol sulfate
score_7,cholesterol
score_7,ribonate
score_7,X-25810
score_7,2-ketocaprylate
score_7,oleoyl-linoleoyl-glycerol (18:1/18:2) [1]
score_7,N-palmitoyl-heptadecasphingosine (d17:1/16:0)*
score_7,6-bromotryptophan
score_7,alpha-tocopherol
score_7,"glycosyl ceramide (d18:1/20:0, d16:1/22:0)*"
score_7,N-acetyl-aspartyl-glutamate (NAAG)
score_7,beta-hydroxyisovalerate
score_7,X-13553
score_7,undecenoylcarnitine (C11:1)
score_7,arachidonoylcarnitine (C20:4)
score_7,4-ethylphenylsulfate
score_7,1-stearoyl-2-arachidonoyl-GPI (18:0/20:4)
score_7,1-(1-enyl-palmitoyl)-2-linoleoyl-GPE (P-16:0/18:2)*
score_7,behenoyl sphingomyelin (d18:1/22:0)*
score_7,X-18913
score_7,thyroxine
score_7,X-21339
score_7,1-palmitoyl-2-oleoyl-GPE (16:0/18:1)
score_7,1-(1-enyl-palmitoyl)-2-arachidonoyl-GPC (P-16:0/20:4)*
score_7,4-allylphenol sulfate
score_7,theophylline
score_7,1-stearoyl-2-oleoyl-GPS (18:0/18:1)
score_7,4-guanidinobutanoate
score_7,hexadecadienoate (16:2n6)
score_7,indolepropionate
score_7,"branched-chain, straight-chain, or cyclopropyl 10:1 fatty acid (1)*"
score_7,X-11787
score_7,N-acetylglucosamine/N-acetylgalactosamine
score_7,"sphingomyelin (d18:1/17:0, d17:1/18:0, d19:1/16:0)"
score_7,taurolithocholate 3-sulfate
score_7,choline phosphate
score_7,decadienedioic acid (C10:2-DC)**
score_7,dihydroorotate
score_7,N-acetylputrescine
score_7,dihomo-linolenoylcarnitine (C20:3n3 or 6)*
score_7,cystine
score_7,phytanate
score_7,"sphingomyelin (d18:1/20:0, d16:1/22:0)*"
score_7,3-hydroxydecanoylcarnitine
score_7,4-hydroxyhippurate
score_7,"sphingomyelin (d18:1/24:1, d18:2/24:0)*"
score_7,linoleoyl-linoleoyl-glycerol (18:2/18:2) [2]*
score_7,carnitine
score_7,dodecenedioate (C12:1-DC)*
score_7,glutamine conjugate of C6H10O2 (2)*
score_7,4-vinylphenol sulfate
score_7,methylsuccinate
score_7,2-hydroxydecanoate
score_7,"hydroxy-N6,N6,N6-trimethyllysine*"
score_7,glutamine conjugate of C6H10O2 (1)*
score_7,1-stearoyl-2-oleoyl-GPC (18:0/18:1)
score_7,gamma-tocopherol/beta-tocopherol
score_7,uridine
score_7,phosphoethanolamine
score_7,N-delta-acetylornithine
score_7,"N,N-dimethylalanine"
score_7,pyridoxate
score_7,tridecenedioate (C13:1-DC)*
score_7,X-25420
score_7,X-13728
score_7,"bilirubin (E,E)*"
score_7,S-methylcysteine
score_7,gulonate*
score_7,3-methoxytyrosine
score_7,X-18921
score_7,1-palmitoyl-2-oleoyl-GPC (16:0/18:1)
score_7,indolelactate
score_7,linoleoyl-linoleoyl-glycerol (18:2/18:2) [1]*
score_7,1-(1-enyl-palmitoyl)-2-palmitoleoyl-GPC (P-16:0/16:1)*
score_7,ascorbic acid 3-sulfate*
score_7,X-23644
score_7,N-acetylserine
score_7,X-24556
score_7,orotidine
score_7,lactosyl-N-palmitoyl-sphingosine (d18:1/16:0)
score_7,succinoyltaurine
score_7,N-palmitoyl-sphinganine (d18:0/16:0)
score_7,succinate
score_7,octadecenedioylcarnitine (C18:1-DC)*
score_7,X-17010
score_7,ethylmalonate
score_7,2-aminophenol sulfate
score_7,isoursodeoxycholate
score_7,X-25422
score_7,"2,6-dihydroxybenzoic acid"
score_7,glycosyl-N-behenoyl-sphingadienine (d18:2/22:0)*
score_7,"bilirubin (E,Z or Z,E)*"
score_7,gluconate
score_7,xanthine
score_7,carotene diol (1)
score_7,butyrylcarnitine (C4)
score_7,N-acetylarginine
score_7,caprate (10:0)
score_7,N-acetylhistidine
score_7,sarcosine
score_7,"sphingomyelin (d18:1/20:1, d18:2/20:0)*"
score_7,hyocholate
score_7,lithocholate sulfate (1)
score_7,1-stearoyl-2-arachidonoyl-GPE (18:0/20:4)
score_7,N-oleoylserine
score_7,citrulline
score_7,X-23739
score_7,O-sulfo-tyrosine
score_7,N-methylpipecolate
score_7,3-hydroxybutyroylglycine**
score_7,1-linoleoyl-2-arachidonoyl-GPC (18:2/20:4n6)*
score_7,dihomo-linoleoylcarnitine (C20:2)*
score_7,allantoin
score_7,cholate
score_7,N-acetyl-beta-alanine
score_7,3-methylglutaconate
score_7,X-21353
score_7,urea
score_7,4-hydroxychlorothalonil
score_7,X-24801
score_7,3-hydroxyoctanoate
score_7,methionine sulfoxide
score_7,3-hydroxydecanoate
score_7,X-11478
score_7,docosadioate (C22-DC)
score_7,margaroylcarnitine (C17)*
score_7,glutamine conjugate of C7H12O2*
score_7,X-14056
score_7,X-11444
score_7,1-palmitoyl-2-palmitoleoyl-GPC (16:0/16:1)*
score_7,linolenoylcarnitine (C18:3)*
score_7,X-24748
score_7,pipecolate
score_7,9-hydroxystearate
score_7,behenoylcarnitine (C22)*
score_7,3-hydroxyhippurate
score_7,"androstenediol (3beta,17beta) disulfate (2)"
score_7,X-16576
score_7,3-(4-hydroxyphenyl)lactate
score_7,dimethylarginine (SDMA + ADMA)
score_7,isobutyrylcarnitine (C4)
score_7,cerotoylcarnitine (C26)*
score_7,"cys-gly, oxidized"
score_7,X-11381
score_7,5-methyluridine (ribothymidine)
score_7,glutarate (C5-DC)
score_7,lignoceroylcarnitine (C24)*
score_7,stearoyl sphingomyelin (d18:1/18:0)
score_7,argininate*
score_7,hypotaurine
score_7,ximenoylcarnitine (C26:1)*
score_7,alpha-ketoglutaramate*
score_7,guanidinoacetate
score_7,adenosine 5'-monophosphate (AMP)
score_7,glycerophosphorylcholine (GPC)
score_7,tetradecadienedioate (C14:2-DC)*
score_7,1-palmitoyl-2-stearoyl-GPC (16:0/18:0)
score_7,1-palmitoleoyl-GPC (16:1)*
score_7,isovalerylcarnitine (C5)
score_7,X-15461
score_7,5-oxoproline
score_7,1-palmitoyl-2-docosahexaenoyl-GPE (16:0/22:6)*
score_7,2-hydroxyoctanoate
score_7,X-24947
score_7,pregnenediol disulfate (C21H34O8S2)*
score_7,N-acetyltryptophan
score_7,X-15486
score_7,ornithine
score_7,3-formylindole
score_7,stearoylcarnitine (C18)
score_7,2'-deoxyuridine
score_7,X-12101
score_7,nicotinamide
score_7,X-24475
score_7,1-stearoyl-2-docosahexaenoyl-GPE (18:0/22:6)*
score_7,X-21383
score_7,eicosapentaenoate (EPA; 20:5n3)
score_7,N-methylproline
score_7,nervonoylcarnitine (C24:1)*
score_7,X-21286
score_7,N-acetylmethionine
score_7,2-hydroxynervonate*
score_7,sphingosine 1-phosphate
score_7,1-palmitoleoyl-2-linoleoyl-GPC (16:1/18:2)*
score_7,caprylate (8:0)
score_7,malate
score_7,dimethylglycine
score_7,3-methylglutarylcarnitine (2)
score_7,EDTA
score_7,sphinganine-1-phosphate
score_7,oxalate (ethanedioate)
score_7,"N2,N2-dimethylguanosine"
score_7,alpha-hydroxyisovalerate
score_7,heptenedioate (C7:1-DC)*
score_7,"5,6-dihydrothymine"
score_7,N-acetylalanine
score_7,tryptophan
score_7,glutarylcarnitine (C5-DC)
score_7,X-11483
score_7,histidine
score_7,gamma-glutamylmethionine
score_7,oleamide
score_7,stearidonate (18:4n3)
score_7,N-acetylasparagine
score_7,pyridoxal
score_7,sebacate (C10-DC)
score_7,asparagine
score_7,laurate (12:0)
score_7,docosapentaenoate (n3 DPA; 22:5n3)
score_7,1-oleoylglycerol (18:1)
score_7,deoxycholic acid glucuronide
score_7,glutamine
score_7,X-21796
score_7,sphingosine
score_7,isoleucine
score_7,linolenate [alpha or gamma; (18:3n3 or 6)]
score_7,5-hydroxylysine
score_7,X-25519
score_7,X-25172
score_7,stearate (18:0)
score_7,lignoceroyl sphingomyelin (d18:1/24:0)
score_7,glucose
score_7,dodecadienoate (12:2)*
score_7,"2,3-dihydroxyisovalerate"
score_7,gamma-glutamylisoleucine*
score_7,1-stearoyl-2-oleoyl-GPI (18:0/18:1)*
score_7,1-ribosyl-imidazoleacetate*
score_7,"bilirubin (Z,Z)"
score_7,indoleacetate
score_7,etiocholanolone glucuronide
score_7,pregnenolone sulfate
score_7,glutamine_degradant*
score_7,2-hydroxyhippurate (salicylurate)
score_7,pentose acid*
score_7,X-12844
score_7,X-21470
score_7,X-11299
score_7,4-acetamidobutanoate
score_7,1-methyl-5-imidazoleacetate
score_7,pregnenetriol sulfate*
score_7,3-methylhistidine
score_7,acetylcarnitine (C2)
score_7,betaine
score_7,X-19141
score_7,N-stearoyl-sphinganine (d18:0/18:0)*
score_7,glycosyl-N-palmitoyl-sphingosine (d18:1/16:0)
score_7,"sphingomyelin (d18:2/23:0, d18:1/23:1, d17:1/24:1)*"
score_7,retinol (vitamin A)
score_7,creatinine
score_7,X-24949
score_7,X-21736
score_7,glycolithocholate sulfate*
score_7,1-myristoyl-2-palmitoyl-GPC (14:0/16:0)
score_7,piperine
score_7,1-stearoyl-2-linoleoyl-GPE (18:0/18:2)*
score_7,2-keto-3-deoxy-gluconate
score_7,1-(1-enyl-palmitoyl)-2-palmitoyl-GPC (P-16:0/16:0)*
score_7,X-23782
score_7,X-12411
score_7,epiandrosterone sulfate
score_7,7-methylxanthine
score_7,3-ureidopropionate
score_7,beta-citrylglutamate
score_7,cortisone
score_7,X-24328
score_7,X-25520
score_7,X-15503
score_7,1-methyl-4-imidazoleacetate
score_7,X-12822
score_7,1-linoleoylglycerol (18:2)
score_7,7-methylguanine
score_7,taurochenodeoxycholate
score_7,andro steroid monosulfate C19H28O6S (1)*
score_7,2-hydroxybehenate
score_7,phenol sulfate
score_7,cis-4-decenoate (10:1n6)*
score_7,2-methylserine
score_7,X-12849
score_7,"androstenediol (3alpha, 17alpha) monosulfate (3)"
score_7,2-palmitoleoyl-GPC (16:1)*
score_7,X-21607
score_7,N-palmitoylglycine
score_7,X-21471
score_7,octadecanedioylcarnitine (C18-DC)*
score_7,spermidine
score_7,phenylalanine
score_7,stachydrine
score_7,"ceramide (d18:1/17:0, d17:1/18:0)*"
score_7,X-24544
score_7,gamma-glutamylglutamine
score_7,"N,N,N-trimethyl-alanylproline betaine (TMAP)"
score_7,myristate (14:0)
score_7,1-arachidonoyl-GPI (20:4)*
score_7,1-methylnicotinamide
score_7,alpha-ketoglutarate
score_7,"9,10-DiHOME"
score_7,arachidonate (20:4n6)
score_7,arginine
score_7,phenylpyruvate
score_7,3-hydroxybutyrate (BHBA)
score_7,sphinganine
score_7,myo-inositol
score_7,palmitoleate (16:1n7)
score_7,trans-urocanate
score_7,glutamate
score_7,fructose
score_7,nonadecanoate (19:0)
score_7,caproate (6:0)
score_7,trans-4-hydroxyproline
score_7,citrate
score_7,creatine
score_7,gamma-glutamylhistidine
score_7,2-hydroxystearate
score_7,choline
score_7,1-palmitoyl-2-linoleoyl-GPC (16:0/18:2)
score_7,benzoate
score_7,3-phenylpropionate (hydrocinnamate)
score_7,kynurenine
score_7,theobromine
score_7,docosahexaenoate (DHA; 22:6n3)
score_7,alpha-hydroxyisocaproate
score_7,hexanoylcarnitine (C6)
score_7,N-acetylaspartate (NAA)
score_7,dehydroepiandrosterone sulfate (DHEA-S)
score_7,cysteine s-sulfate
score_7,tartronate (hydroxymalonate)
score_7,erythritol
score_7,3-hydroxymyristate
score_7,iminodiacetate (IDA)
score_7,3-hydroxylaurate
score_7,myristoleate (14:1n5)
score_7,phenylacetylglutamine
score_7,"5,6-dihydrouridine"
score_7,1-arachidonoyl-GPC (20:4n6)*
score_7,2-hydroxypalmitate
score_7,docosapentaenoate (n6 DPA; 22:5n6)
score_7,hexadecanedioate (C16-DC)
score_7,ectoine
score_7,N6-acetyllysine
score_7,succinylcarnitine (C4-DC)
score_7,taurocholenate sulfate*
score_7,"5alpha-androstan-3alpha,17beta-diol monosulfate (1)"
score_7,"androstenediol (3alpha, 17alpha) monosulfate (2)"
score_7,pregnenediol sulfate (C21H34O5S)*
score_7,2-hydroxyglutarate
score_7,gamma-CEHC
score_7,13-HODE + 9-HODE
score_7,cinnamoylglycine
score_7,1-(1-enyl-palmitoyl)-GPC (P-16:0)*
score_7,S-methylcysteine sulfoxide
score_7,leucylalanine
score_7,N6-methyllysine
score_7,pregnanediol-3-glucuronide
score_7,2-aminooctanoate
score_7,"sphingomyelin (d18:2/16:0, d18:1/16:1)*"
score_7,6-oxopiperidine-2-carboxylate
score_7,fructosyllysine
score_7,"sphingomyelin (d18:2/14:0, d18:1/14:1)*"
score_7,3beta-hydroxy-5-cholestenoate
score_7,glycochenodeoxycholate 3-sulfate
score_7,"1,2-dilinoleoyl-GPC (18:2/18:2)"
score_7,1-palmitoyl-2-arachidonoyl-GPC (16:0/20:4n6)
score_7,"sphingomyelin (d18:2/24:1, d18:1/24:2)*"
score_7,1-stearoyl-2-linoleoyl-GPC (18:0/18:2)*
score_7,1-stearoyl-2-linoleoyl-GPI (18:0/18:2)
score_7,1-(1-enyl-palmitoyl)-2-oleoyl-GPC (P-16:0/18:1)*
score_7,1-palmitoyl-2-oleoyl-GPI (16:0/18:1)*
score_7,1-myristoyl-2-arachidonoyl-GPC (14:0/20:4)*
score_7,1-linoleoyl-2-linolenoyl-GPC (18:2/18:3)*
score_7,oleoyl-arachidonoyl-glycerol (18:1/20:4) [2]*
score_7,perfluorooctanesulfonate (PFOS)
score_7,lactosyl-N-behenoyl-sphingosine (d18:1/22:0)*
score_7,"sphingomyelin (d18:1/19:0, d19:1/18:0)*"
score_7,sphingomyelin (d18:2/18:1)*
score_7,sphingomyelin (d18:2/24:2)*
score_7,"sphingomyelin (d17:2/16:0, d18:2/15:0)*"
score_7,"N,N,N-trimethyl-5-aminovalerate"
score_7,carotene diol (3)
score_7,(N(1) + N(8))-acetylspermidine
score_7,hexadecenedioate (C16:1-DC)*
score_7,N-acetyl-2-aminooctanoate*
score_7,perfluorooctanoate (PFOA)
score_7,"sphingomyelin (d17:1/14:0, d16:1/15:0)*"
score_7,ethyl beta-glucopyranoside
score_7,sulfate of piperine metabolite C16H19NO3 (2)*
score_7,11beta-hydroxyandrosterone glucuronide
score_7,"2,3-dihydroxy-5-methylthio-4-pentenoate (DMTPA)*"
score_7,eicosenedioate (C20:1-DC)*
score_7,"3-bromo-5-chloro-2,6-dihydroxybenzoic acid*"
score_7,X-07765
score_7,X-11378
score_7,X-11470
score_7,X-11880
score_7,X-12100
score_7,X-13866
score_7,X-14939
score_7,X-17335
score_7,X-17676
score_7,X-18899
score_7,X-23680
score_7,X-24309
score_8,vanillylmandelate (VMA)
score_8,X-11795
score_8,1-stearoyl-2-arachidonoyl-GPC (18:0/20:4)
score_8,homostachydrine*
score_8,imidazole lactate
score_8,N4-acetylcytidine
score_8,glycodeoxycholate 3-sulfate
score_8,glycochenodeoxycholate glucuronide (1)
score_8,mannitol/sorbitol
score_8,catechol sulfate
score_8,2-aminoheptanoate
score_8,10-undecenoate (11:1n1)
score_8,cytidine
score_8,N-palmitoyl-sphingadienine (d18:2/16:0)*
score_8,androsterone glucuronide
score_8,tryptophan betaine
score_8,N-palmitoyl-sphingosine (d18:1/16:0)
score_8,salicylate
score_8,pseudouridine
score_8,1-palmitoyl-2-docosahexaenoyl-GPC (16:0/22:6)
score_8,glucuronate
score_8,palmitoyl dihydrosphingomyelin (d18:0/16:0)*
score_8,tyrosine
score_8,deoxycarnitine
score_8,ascorbic acid 2-sulfate
score_8,3-carboxy-4-methyl-5-pentyl-2-furanpropionate (3-CMPFP)**
score_8,hippurate
score_8,maleate
score_8,1-stearoyl-2-docosahexaenoyl-GPC (18:0/22:6)
score_8,3-carboxy-4-methyl-5-propyl-2-furanpropanoate (CMPF)
score_8,pantothenate
score_8,1-linolenoyl-GPC (18:3)*
score_8,guaiacol sulfate
score_8,cholesterol
score_8,ribonate
score_8,X-25810
score_8,2-ketocaprylate
score_8,oleoyl-linoleoyl-glycerol (18:1/18:2) [1]
score_8,N-palmitoyl-heptadecasphingosine (d17:1/16:0)*
score_8,6-bromotryptophan
score_8,alpha-tocopherol
score_8,"glycosyl ceramide (d18:1/20:0, d16:1/22:0)*"
score_8,N-acetyl-aspartyl-glutamate (NAAG)
score_8,beta-hydroxyisovalerate
score_8,X-13553
score_8,undecenoylcarnitine (C11:1)
score_8,arachidonoylcarnitine (C20:4)
score_8,4-ethylphenylsulfate
score_8,1-stearoyl-2-arachidonoyl-GPI (18:0/20:4)
score_8,1-(1-enyl-palmitoyl)-2-linoleoyl-GPE (P-16:0/18:2)*
score_8,behenoyl sphingomyelin (d18:1/22:0)*
score_8,X-18913
score_8,thyroxine
score_8,X-21339
score_8,1-palmitoyl-2-oleoyl-GPE (16:0/18:1)
score_8,1-(1-enyl-palmitoyl)-2-arachidonoyl-GPC (P-16:0/20:4)*
score_8,4-allylphenol sulfate
score_8,theophylline
score_8,1-stearoyl-2-oleoyl-GPS (18:0/18:1)
score_8,4-guanidinobutanoate
score_8,hexadecadienoate (16:2n6)
score_8,indolepropionate
score_8,"branched-chain, straight-chain, or cyclopropyl 10:1 fatty acid (1)*"
score_8,X-11787
score_8,N-acetylglucosamine/N-acetylgalactosamine
score_8,"sphingomyelin (d18:1/17:0, d17:1/18:0, d19:1/16:0)"
score_8,taurolithocholate 3-sulfate
score_8,choline phosphate
score_8,decadienedioic acid (C10:2-DC)**
score_8,dihydroorotate
score_8,N-acetylputrescine
score_8,dihomo-linolenoylcarnitine (C20:3n3 or 6)*
score_8,cystine
score_8,phytanate
score_8,"sphingomyelin (d18:1/20:0, d16:1/22:0)*"
score_8,3-hydroxydecanoylcarnitine
score_8,4-hydroxyhippurate
score_8,"sphingomyelin (d18:1/24:1, d18:2/24:0)*"
score_8,linoleoyl-linoleoyl-glycerol (18:2/18:2) [2]*
score_8,carnitine
score_8,dodecenedioate (C12:1-DC)*
score_8,glutamine conjugate of C6H10O2 (2)*
score_8,4-vinylphenol sulfate
score_8,methylsuccinate
score_8,2-hydroxydecanoate
score_8,"hydroxy-N6,N6,N6-trimethyllysine*"
score_8,glutamine conjugate of C6H10O2 (1)*
score_8,1-stearoyl-2-oleoyl-GPC (18:0/18:1)
score_8,gamma-tocopherol/beta-tocopherol
score_8,uridine
score_8,phosphoethanolamine
score_8,N-delta-acetylornithine
score_8,"N,N-dimethylalanine"
score_8,pyridoxate
score_8,tridecenedioate (C13:1-DC)*
score_8,X-25420
score_8,X-13728
score_8,"bilirubin (E,E)*"
score_8,S-methylcysteine
score_8,gulonate*
score_8,3-methoxytyrosine
score_8,X-18921
score_8,1-palmitoyl-2-oleoyl-GPC (16:0/18:1)
score_8,indolelactate
score_8,linoleoyl-linoleoyl-glycerol (18:2/18:2) [1]*
score_8,1-(1-enyl-palmitoyl)-2-palmitoleoyl-GPC (P-16:0/16:1)*
score_8,ascorbic acid 3-sulfate*
score_8,X-23644
score_8,N-acetylserine
score_8,X-24556
score_8,orotidine
score_8,lactosyl-N-palmitoyl-sphingosine (d18:1/16:0)
score_8,succinoyltaurine
score_8,N-palmitoyl-sphinganine (d18:0/16:0)
score_8,succinate
score_8,octadecenedioylcarnitine (C18:1-DC)*
score_8,X-17010
score_8,ethylmalonate
score_8,2-aminophenol sulfate
score_8,isoursodeoxycholate
score_8,X-25422
score_8,"2,6-dihydroxybenzoic acid"
score_8,glycosyl-N-behenoyl-sphingadienine (d18:2/22:0)*
score_8,"bilirubin (E,Z or Z,E)*"
score_8,gluconate
score_8,xanthine
score_8,carotene diol (1)
score_8,butyrylcarnitine (C4)
score_8,N-acetylarginine
score_8,caprate (10:0)
score_8,N-acetylhistidine
score_8,sarcosine
score_8,"sphingomyelin (d18:1/20:1, d18:2/20:0)*"
score_8,hyocholate
score_8,lithocholate sulfate (1)
score_8,1-stearoyl-2-arachidonoyl-GPE (18:0/20:4)
score_8,N-oleoylserine
score_8,citrulline
score_8,X-23739
score_8,O-sulfo-tyrosine
score_8,N-methylpipecolate
score_8,3-hydroxybutyroylglycine**
score_8,1-linoleoyl-2-arachidonoyl-GPC (18:2/20:4n6)*
score_8,dihomo-linoleoylcarnitine (C20:2)*
score_8,allantoin
score_8,cholate
score_8,N-acetyl-beta-alanine
score_8,3-methylglutaconate
score_8,X-21353
score_8,urea
score_8,4-hydroxychlorothalonil
score_8,X-24801
score_8,3-hydroxyoctanoate
score_8,methionine sulfoxide
score_8,3-hydroxydecanoate
score_8,X-11478
score_8,docosadioate (C22-DC)
score_8,margaroylcarnitine (C17)*
score_8,glutamine conjugate of C7H12O2*
score_8,X-14056
score_8,X-11444
score_8,1-palmitoyl-2-palmitoleoyl-GPC (16:0/16:1)*
score_8,linolenoylcarnitine (C18:3)*
score_8,X-24748
score_8,pipecolate
score_8,9-hydroxystearate
score_8,behenoylcarnitine (C22)*
score_8,3-hydroxyhippurate
score_8,"androstenediol (3beta,17beta) disulfate (2)"
score_8,X-16576
score_8,3-(4-hydroxyphenyl)lactate
score_8,dimethylarginine (SDMA + ADMA)
score_8,isobutyrylcarnitine (C4)
score_8,cerotoylcarnitine (C26)*
score_8,"cys-gly, oxidized"
score_8,X-11381
score_8,5-methyluridine (ribothymidine)
score_8,glutarate (C5-DC)
score_8,lignoceroylcarnitine (C24)*
score_8,stearoyl sphingomyelin (d18:1/18:0)
score_8,argininate*
score_8,hypotaurine
score_8,ximenoylcarnitine (C26:1)*
score_8,alpha-ketoglutaramate*
score_8,guanidinoacetate
score_8,adenosine 5'-monophosphate (AMP)
score_8,glycerophosphorylcholine (GPC)
score_8,tetradecadienedioate (C14:2-DC)*
score_8,1-palmitoyl-2-stearoyl-GPC (16:0/18:0)
score_8,1-palmitoleoyl-GPC (16:1)*
score_8,isovalerylcarnitine (C5)
score_8,X-15461
score_8,5-oxoproline
score_8,1-palmitoyl-2-docosahexaenoyl-GPE (16:0/22:6)*
score_8,2-hydroxyoctanoate
score_8,X-24947
score_8,pregnenediol disulfate (C21H34O8S2)*
score_8,N-acetyltryptophan
score_8,X-15486
score_8,ornithine
score_8,3-formylindole
score_8,stearoylcarnitine (C18)
